run,seed,step,hazard,alpha,pL_d3,pL_d5,pL_d7
3,4388,67,0.0,0.01,0.22,0.06,0.0
3,4388,68,0.0,0.01,0.26,0.0,0.0
3,4388,69,0.0,0.01,0.36,0.02,0.0
3,4388,70,0.0,0.01,0.22,0.04,0.0
3,4388,71,0.0,0.01,0.32,0.0,0.0
3,4388,72,0.0,0.01,0.22,0.04,0.0
3,4388,73,0.0,0.01,0.28,0.0,0.0
3,4388,74,0.0,0.01,0.36,0.0,0.0
3,4388,75,0.0,0.01,0.24,0.0,0.0
3,4388,76,0.0,0.01,0.26,0.0,0.0
3,4388,77,0.0,0.01,0.3,0.0,0.0
3,4388,78,0.02,0.01,0.24,0.04,0.02
3,4388,79,0.0,0.01,0.24,0.02,0.0
3,4388,80,0.0,0.01,0.28,0.0,0.0
3,4388,81,0.0,0.01,0.3,0.02,0.0
3,4388,82,0.0,0.01,0.16,0.04,0.0
3,4388,83,0.02,0.01,0.34,0.02,0.02
3,4388,84,0.0,0.01,0.2,0.02,0.0
3,4388,85,0.0,0.01,0.34,0.0,0.0
3,4388,86,0.0,0.01,0.24,0.04,0.0
3,4388,87,0.0,0.01,0.22,0.02,0.0
3,4388,88,0.0,0.01,0.32,0.04,0.0
3,4388,89,0.0,0.01,0.42,0.0,0.0
3,4388,90,0.02,0.01,0.24,0.0,0.02
3,4388,91,0.0,0.01,0.34,0.0,0.0
3,4388,92,0.0,0.01,0.2,0.06,0.0
3,4388,93,0.02,0.01,0.32,0.0,0.02
3,4388,94,0.0,0.01,0.24,0.0,0.0
3,4388,95,0.02,0.01,0.36,0.02,0.02
3,4388,96,0.02,0.01,0.18,0.02,0.02
3,4388,97,0.06,0.01,0.26,0.04,0.06
3,4388,98,0.0,0.01,0.3,0.06,0.0
3,4388,99,0.0,0.01,0.28,0.04,0.0
3,4388,100,0.0,0.01,0.16,0.02,0.0
3,4388,101,0.0,0.01,0.26,0.0,0.0
3,4388,102,0.0,0.01,0.2,0.0,0.0
3,4388,103,0.0,0.01,0.34,0.0,0.0
3,4388,104,0.0,0.01,0.24,0.04,0.0
3,4388,105,0.02,0.01,0.16,0.02,0.02
3,4388,106,0.0,0.01,0.2,0.02,0.0
3,4388,107,0.0,0.01,0.24,0.04,0.0
3,4388,108,0.0,0.01,0.24,0.02,0.0
3,4388,109,0.0,0.01,0.32,0.02,0.0
3,4388,110,0.0,0.01,0.32,0.0,0.0
3,4388,111,0.0,0.01,0.26,0.0,0.0
3,4388,112,0.0,0.01,0.24,0.08,0.0
3,4388,113,0.0,0.01,0.2,0.02,0.0
3,4388,114,0.0,0.01,0.32,0.0,0.0
3,4388,115,0.0,0.01,0.26,0.04,0.0
3,4388,116,0.0,0.01,0.16,0.02,0.0
3,4388,117,0.0,0.01,0.22,0.04,0.0
3,4388,118,0.0,0.01,0.28,0.0,0.0
3,4388,119,0.0,0.01,0.24,0.06,0.0
3,4388,120,0.0,0.01,0.28,0.1,0.0
3,4388,121,0.0,0.01,0.42,0.04,0.0
3,4388,122,0.0,0.01,0.32,0.0,0.0
3,4388,123,0.0,0.01,0.46,0.02,0.0
3,4388,124,0.0,0.01,0.2,0.02,0.0
3,4388,125,0.0,0.01,0.14,0.0,0.0
3,4388,126,0.0,0.01,0.04,0.02,0.0
3,4388,127,0.0,0.01,0.08,0.0,0.0
3,4388,128,0.0,0.01,0.16,0.0,0.0
3,4388,129,0.0,0.01,0.02,0.0,0.0
3,4388,130,0.0,0.01,0.02,0.0,0.0
3,4388,131,0.0,0.01,0.08,0.02,0.0
3,4388,132,0.02,0.01,0.18,0.0,0.02
3,4388,133,0.0,0.01,0.04,0.0,0.0
3,4388,134,0.0,0.01,0.12,0.0,0.0
3,4388,135,0.0,0.01,0.18,0.0,0.0
3,4388,136,0.0,0.01,0.0,0.0,0.0
3,4388,137,0.0,0.01,0.0,0.04,0.0
3,4388,138,0.0,0.01,0.0,0.0,0.0
3,4388,139,0.0,0.01,0.04,0.0,0.0
3,4388,140,0.0,0.01,0.08,0.0,0.0
3,4388,141,0.0,0.01,0.16,0.06,0.0
3,4388,142,0.0,0.01,0.04,0.0,0.0
3,4388,143,0.0,0.01,0.04,0.0,0.0
3,4388,144,0.0,0.01,0.0,0.0,0.0
3,4388,145,0.0,0.01,0.0,0.0,0.0
3,4388,146,0.02,0.01,0.04,0.0,0.02
3,4388,147,0.0,0.01,0.0,0.0,0.0
3,4388,148,0.0,0.01,0.02,0.02,0.0
3,4388,149,0.0,0.01,0.1,0.0,0.0
4,4330,0,0.0,0.01,0.0,0.0,0.0
4,4330,1,0.0,0.01,0.04,0.0,0.0
4,4330,2,0.0,0.01,0.0,0.0,0.0
4,4330,3,0.0,0.01,0.04,0.02,0.0
4,4330,4,0.0,0.01,0.06,0.02,0.0
4,4330,5,0.0,0.01,0.04,0.0,0.0
4,4330,6,0.0,0.01,0.26,0.04,0.0
4,4330,7,0.0,0.01,0.24,0.02,0.0
4,4330,8,0.0,0.01,0.38,0.0,0.0
4,4330,9,0.0,0.01,0.3,0.04,0.0
4,4330,10,0.0,0.01,0.42,0.0,0.0
4,4330,11,0.02,0.01,0.26,0.04,0.02
4,4330,12,0.0,0.01,0.44,0.0,0.0
4,4330,13,0.0,0.01,0.38,0.04,0.0
4,4330,14,0.02,0.01,0.22,0.0,0.02
4,4330,15,0.0,0.01,0.28,0.02,0.0
4,4330,16,0.0,0.01,0.34,0.04,0.0
4,4330,17,0.0,0.01,0.34,0.02,0.0
4,4330,18,0.0,0.01,0.54,0.0,0.0
4,4330,19,0.0,0.01,0.36,0.06,0.0
4,4330,20,0.0,0.01,0.38,0.02,0.0
4,4330,21,0.0,0.01,0.42,0.08,0.0
4,4330,22,0.0,0.01,0.5,0.06,0.0
4,4330,23,0.0,0.01,0.42,0.04,0.0
4,4330,24,0.02,0.01,0.56,0.04,0.02
4,4330,25,0.0,0.01,0.38,0.02,0.0
4,4330,26,0.0,0.01,0.46,0.04,0.0
4,4330,27,0.0,0.01,0.4,0.04,0.0
4,4330,28,0.0,0.01,0.36,0.02,0.0
4,4330,29,0.0,0.01,0.3,0.06,0.0
4,4330,30,0.02,0.01,0.4,0.06,0.02
4,4330,31,0.0,0.01,0.4,0.04,0.0
4,4330,32,0.02,0.01,0.4,0.04,0.02
4,4330,33,0.0,0.01,0.44,0.02,0.0
4,4330,34,0.04,0.01,0.48,0.0,0.04
4,4330,35,0.0,0.01,0.38,0.02,0.0
4,4330,36,0.02,0.01,0.36,0.0,0.02
4,4330,37,0.02,0.01,0.38,0.0,0.02
4,4330,38,0.0,0.01,0.36,0.02,0.0
4,4330,39,0.02,0.01,0.46,0.02,0.02
4,4330,40,0.0,0.01,0.44,0.02,0.0
4,4330,41,0.0,0.01,0.4,0.02,0.0
4,4330,42,0.0,0.01,0.46,0.02,0.0
4,4330,43,0.0,0.01,0.32,0.06,0.0
4,4330,44,0.0,0.01,0.36,0.02,0.0
4,4330,45,0.0,0.01,0.36,0.04,0.0
4,4330,46,0.0,0.01,0.38,0.0,0.0
4,4330,47,0.0,0.01,0.26,0.0,0.0
4,4330,48,0.0,0.01,0.34,0.02,0.0
4,4330,49,0.0,0.01,0.3,0.02,0.0
4,4330,50,0.0,0.01,0.24,0.02,0.0
4,4330,51,0.0,0.01,0.12,0.04,0.0
4,4330,52,0.0,0.01,0.22,0.08,0.0
4,4330,53,0.0,0.01,0.18,0.0,0.0
4,4330,54,0.0,0.01,0.42,0.04,0.0
4,4330,55,0.0,0.01,0.2,0.08,0.0
4,4330,56,0.0,0.01,0.24,0.02,0.0
4,4330,57,0.0,0.01,0.34,0.04,0.0
4,4330,58,0.0,0.01,0.26,0.02,0.0
4,4330,59,0.0,0.01,0.36,0.02,0.0
4,4330,60,0.0,0.01,0.3,0.04,0.0
4,4330,61,0.0,0.01,0.16,0.0,0.0
4,4330,62,0.0,0.01,0.08,0.0,0.0
4,4330,63,0.0,0.01,0.12,0.0,0.0
4,4330,64,0.0,0.01,0.12,0.02,0.0
4,4330,65,0.0,0.01,0.16,0.0,0.0
4,4330,66,0.0,0.01,0.04,0.04,0.0
4,4330,67,0.0,0.01,0.16,0.02,0.0
4,4330,68,0.0,0.01,0.1,0.02,0.0
4,4330,69,0.0,0.01,0.1,0.04,0.0
4,4330,70,0.0,0.01,0.06,0.0,0.0
4,4330,71,0.0,0.01,0.02,0.0,0.0
4,4330,72,0.0,0.01,0.0,0.0,0.0
4,4330,73,0.0,0.01,0.02,0.04,0.0
4,4330,74,0.0,0.01,0.0,0.02,0.0
4,4330,75,0.0,0.01,0.0,0.02,0.0
4,4330,76,0.0,0.01,0.06,0.04,0.0
4,4330,77,0.0,0.01,0.02,0.02,0.0
4,4330,78,0.0,0.01,0.04,0.02,0.0
4,4330,79,0.0,0.01,0.0,0.08,0.0
4,4330,80,0.0,0.01,0.0,0.04,0.0
4,4330,81,0.0,0.01,0.0,0.04,0.0
4,4330,82,0.0,0.01,0.06,0.04,0.0
4,4330,83,0.0,0.01,0.0,0.04,0.0
4,4330,84,0.0,0.01,0.0,0.02,0.0
4,4330,85,0.0,0.01,0.02,0.02,0.0
4,4330,86,0.0,0.01,0.0,0.02,0.0
4,4330,87,0.02,0.01,0.04,0.04,0.02
4,4330,88,0.0,0.01,0.2,0.04,0.0
4,4330,89,0.0,0.01,0.02,0.02,0.0
4,4330,90,0.0,0.01,0.04,0.04,0.0
4,4330,91,0.0,0.01,0.08,0.04,0.0
4,4330,92,0.0,0.01,0.06,0.04,0.0
4,4330,93,0.0,0.01,0.0,0.06,0.0
4,4330,94,0.0,0.01,0.0,0.04,0.0
4,4330,95,0.0,0.01,0.1,0.02,0.0
4,4330,96,0.0,0.01,0.04,0.04,0.0
4,4330,97,0.0,0.01,0.02,0.0,0.0
4,4330,98,0.0,0.01,0.02,0.04,0.0
4,4330,99,0.0,0.01,0.02,0.0,0.0
4,4330,100,0.0,0.01,0.06,0.0,0.0
4,4330,101,0.0,0.01,0.06,0.0,0.0
4,4330,102,0.0,0.01,0.0,0.02,0.0
4,4330,103,0.0,0.01,0.04,0.08,0.0
4,4330,104,0.0,0.01,0.28,0.02,0.0
4,4330,105,0.02,0.01,0.2,0.0,0.02
4,4330,106,0.0,0.01,0.16,0.02,0.0
4,4330,107,0.02,0.01,0.28,0.04,0.02
4,4330,108,0.0,0.01,0.3,0.04,0.0
4,4330,109,0.0,0.01,0.32,0.04,0.0
4,4330,110,0.0,0.01,0.34,0.02,0.0
4,4330,111,0.0,0.01,0.3,0.04,0.0
4,4330,112,0.0,0.01,0.28,0.02,0.0
4,4330,113,0.0,0.01,0.28,0.04,0.0
4,4330,114,0.0,0.01,0.44,0.08,0.0
4,4330,115,0.0,0.01,0.1,0.02,0.0
4,4330,116,0.0,0.01,0.3,0.02,0.0
4,4330,117,0.0,0.01,0.38,0.04,0.0
4,4330,118,0.0,0.01,0.28,0.04,0.0
4,4330,119,0.0,0.01,0.3,0.1,0.0
4,4330,120,0.0,0.01,0.2,0.08,0.0
4,4330,121,0.0,0.01,0.34,0.04,0.0
4,4330,122,0.02,0.01,0.34,0.06,0.02
4,4330,123,0.0,0.01,0.44,0.1,0.0
4,4330,124,0.0,0.01,0.28,0.06,0.0
4,4330,125,0.0,0.01,0.22,0.06,0.0
4,4330,126,0.0,0.01,0.44,0.02,0.0
4,4330,127,0.0,0.01,0.44,0.02,0.0
4,4330,128,0.0,0.01,0.46,0.04,0.0
4,4330,129,0.0,0.01,0.42,0.02,0.0
4,4330,130,0.0,0.01,0.42,0.02,0.0
4,4330,131,0.0,0.01,0.48,0.04,0.0
4,4330,132,0.02,0.01,0.36,0.06,0.02
4,4330,133,0.0,0.01,0.48,0.06,0.0
4,4330,134,0.02,0.01,0.32,0.02,0.02
4,4330,135,0.0,0.01,0.34,0.0,0.0
4,4330,136,0.0,0.01,0.5,0.02,0.0
4,4330,137,0.0,0.01,0.38,0.08,0.0
4,4330,138,0.0,0.01,0.46,0.08,0.0
4,4330,139,0.0,0.01,0.3,0.04,0.0
4,4330,140,0.0,0.01,0.52,0.06,0.0
4,4330,141,0.0,0.01,0.38,0.02,0.0
4,4330,142,0.0,0.01,0.44,0.04,0.0
4,4330,143,0.0,0.01,0.42,0.04,0.0
4,4330,144,0.0,0.01,0.32,0.06,0.0
4,4330,145,0.0,0.01,0.26,0.02,0.0
4,4330,146,0.0,0.01,0.5,0.06,0.0
4,4330,147,0.0,0.01,0.3,0.08,0.0
4,4330,148,0.0,0.01,0.34,0.04,0.0
4,4330,149,0.0,0.01,0.24,0.08,0.0
